Date,Price,Open,High,Low,Vol.,Change %
02/25/13,1586.6,1579.7,1596.5,1574.7,164.11K,0.88%
02/26/13,1615.5,1592.7,1619.7,1583.7,254.86K,1.82%
02/27/13,1595.7,1613.6,1614.4,1591.4,172.16K,-1.23%
02/28/13,1578.1,1596.3,1602.5,1574.3,190.16K,-1.10%
03/01/13,1572.3,1578.5,1586.9,1564,193.69K,-0.37%
03/04/13,1572.4,1578,1584.3,1568.7,122.91K,0.01%
03/05/13,1574.9,1574.2,1585.8,1571.1,146.72K,0.16%
03/06/13,1574.9,1574.9,1584.3,1566.4,169.87K,0.00%
03/07/13,1575.1,1583.8,1584.9,1574,141.57K,0.01%
03/08/13,1576.9,1577.4,1583.1,1560.4,213.96K,0.11%
03/11/13,1578,1578.3,1582.5,1574.5,101.21K,0.07%
03/12/13,1591.7,1580.4,1597.6,1578.8,150.41K,0.87%
03/13/13,1588.4,1592,1598.8,1584.4,141.80K,-0.21%
03/14/13,1590.7,1586.7,1592.2,1575.2,144.16K,0.14%
03/15/13,1592.6,1589.4,1597.9,1587.3,98.99K,0.12%
03/18/13,1604.6,1597,1610.4,1589.6,176.07K,0.75%
03/19/13,1611.3,1603.7,1615,1599,165.89K,0.42%
03/20/13,1607.5,1611.9,1613.9,1599.6,127.57K,-0.24%
03/21/13,1613.8,1605.7,1616.5,1603.6,130.59K,0.39%
03/22/13,1606.1,1614,1615.3,1602.6,138.73K,-0.48%
03/25/13,1604.5,1608.8,1612.8,1588.4,234.09K,-0.10%
03/26/13,1595.7,1604.5,1605,1593.4,165.48K,-0.55%
03/27/13,1607.2,1601,1609,1591.9,179.89K,0.72%
03/28/13,1595.7,1605.6,1608.3,1594.3,123.53K,-0.72%
04/01/13,1600.9,1598.1,1601.6,1595.2,62.18K,0.33%
04/02/13,1575.9,1600.1,1604.3,1574,165.69K,-1.56%
04/03/13,1553.5,1576.4,1577.3,1549.7,209.51K,-1.42%
04/04/13,1552.4,1557.7,1559.3,1539.4,188.53K,-0.07%
04/05/13,1575.9,1554,1581.8,1549,190.80K,1.51%
04/08/13,1572.5,1580.8,1582.9,1566.6,111.70K,-0.22%
04/09/13,1586.7,1572.4,1590.1,1570,126.55K,0.90%
04/10/13,1558.8,1585,1588.5,1555.3,176.37K,-1.76%
04/11/13,1564.9,1559,1568.1,1553,137.76K,0.39%
04/12/13,1501.4,1560.3,1564.2,1476,374.34K,-4.06%
04/15/13,1361.1,1481,1495,1335.1,700.34K,-9.34%
04/16/13,1387.4,1355,1404.2,1321.5,424.78K,1.93%
04/17/13,1382.7,1371.4,1395.2,1365,255.30K,-0.34%
04/18/13,1392.5,1376.1,1402,1335.6,246.91K,0.71%
04/19/13,1395.6,1393,1424.7,1385.4,199.70K,0.22%
04/22/13,1421.2,1408.3,1438.8,1403.5,186.68K,1.83%
04/23/13,1408.8,1425.4,1432.8,1404,215.91K,-0.87%
04/24/13,1423.7,1412.5,1433.6,1411.5,142.30K,1.06%
04/25/13,1462,1430.3,1468.6,1426.3,197.32K,2.69%
04/26/13,1453.6,1467.3,1484.8,1447.3,239.66K,-0.57%
04/29/13,1467.4,1466.2,1478.3,1461.6,122.51K,0.95%
04/30/13,1472.1,1476.6,1479.5,1460.5,154.10K,0.32%
05/01/13,1446.2,1475.6,1477.4,1439.7,170.19K,-1.76%
05/02/13,1467.6,1457,1473.3,1448.1,152.83K,1.48%
05/03/13,1464.2,1466.2,1487.2,1455.4,175.03K,-0.23%
05/06/13,1468,1470,1478.4,1463.8,80.80K,0.26%
05/07/13,1448.8,1469.1,1470,1440.4,192.50K,-1.31%
05/08/13,1473.7,1451.6,1475.8,1446.7,158.96K,1.72%
05/09/13,1468.6,1473,1476,1452.1,162.47K,-0.35%
05/10/13,1436.6,1457.5,1461.2,1418.5,231.40K,-2.18%
05/13/13,1434.3,1447.7,1448.3,1424.7,151.01K,-0.16%
05/14/13,1424.5,1429.5,1444.9,1419.7,173.07K,-0.68%
05/15/13,1396.2,1424.5,1429.4,1386.4,229.80K,-1.99%
05/16/13,1386.9,1392.5,1397,1368,222.53K,-0.67%
05/17/13,1364.7,1385.2,1391.3,1353.6,229.04K,-1.60%
05/20/13,1384.1,1361.3,1397.9,1336.3,258.37K,1.42%
05/21/13,1377.6,1392.4,1399.9,1358,225.02K,-0.47%
05/22/13,1367.4,1374.5,1413.3,1353.1,328.64K,-0.74%
05/23/13,1391.8,1367.9,1397.1,1355,220.70K,1.78%
05/24/13,1386.6,1389.9,1397.1,1381.1,136.51K,-0.37%
05/27/13,1378.9,1386.3,1401,1372.1,295.01K,-0.56%
05/29/13,1391.3,1379.9,1394.9,1379.1,168.67K,0.90%
05/30/13,1412,1392.9,1417.7,1388.4,202.83K,1.49%
05/31/13,1393,1412.9,1421.6,1384.2,167.85K,-1.35%
06/03/13,1411.9,1388.8,1416.5,1388.3,141.77K,1.36%
06/04/13,1397.2,1411.2,1414.8,1388.1,117.53K,-1.04%
06/05/13,1398.5,1398.8,1410.3,1395.1,139.66K,0.09%
06/06/13,1415.8,1401.8,1423.3,1391.2,177.14K,1.24%
06/07/13,1383,1412.7,1417.7,1377.1,199.05K,-2.32%
06/10/13,1386,1383,1388.5,1375.1,109.06K,0.22%
06/11/13,1377,1385.9,1387.2,1364.5,146.06K,-0.65%
06/12/13,1392,1377.7,1394,1372.2,112.20K,1.09%
06/13/13,1377.8,1387.4,1394.4,1373,127.78K,-1.02%
06/14/13,1387.6,1384.8,1391.8,1377.8,100.91K,0.71%
06/17/13,1383.1,1390.1,1391.4,1379.8,78.35K,-0.32%
06/18/13,1366.9,1384.3,1385.4,1360.2,128.78K,-1.17%
06/19/13,1374,1367.3,1376,1348.3,136.47K,0.52%
06/20/13,1286.2,1351.2,1351.2,1275.4,368.87K,-6.39%
06/21/13,1292,1277.6,1301.7,1268.7,190.15K,0.45%
06/24/13,1277.1,1296.3,1300.7,1275.1,160.33K,-1.15%
06/25/13,1275.1,1281.7,1289,1270.7,161.80K,-0.16%
06/26/13,1229.8,1277,1277.5,1221,318.40K,-3.55%
06/27/13,1211.6,1225.5,1244.2,1196.1,261.39K,-1.48%
06/28/13,1223.7,1199.5,1234.8,1179.4,309.35K,1.00%
07/01/13,1255.7,1232.9,1261.7,1224.1,204.05K,2.62%
07/02/13,1243.4,1252.7,1267,1238.8,169.74K,-0.98%
07/03/13,1251.9,1241.9,1259.3,1236,152.85K,0.68%
07/04/13,1212.7,1252.7,1257.1,1206.9,227.04K,-3.13%
07/08/13,1234.9,1221.1,1237.4,1214.4,140.57K,1.83%
07/09/13,1245.9,1235.2,1258.7,1232,166.68K,0.89%
07/10/13,1247.4,1249.1,1265.6,1242.2,190.15K,0.12%
07/11/13,1279.9,1265.7,1297.2,1262.1,207.15K,2.61%
07/12/13,1277.6,1284.9,1287.4,1266.4,136.40K,-0.18%
07/15/13,1283.5,1283.9,1293.6,1272.5,116.68K,0.46%
07/16/13,1290.4,1281.6,1294.7,1275.6,127.63K,0.54%
07/17/13,1277.5,1291.2,1299.7,1269.3,223.43K,-1.00%
07/18/13,1284.2,1274.4,1287.9,1273.3,123.91K,0.52%
07/19/13,1292.9,1282.4,1297.1,1281.4,134.15K,0.68%
07/22/13,1336,1296.2,1339.1,1295.4,191.74K,3.33%
07/23/13,1334.7,1334.3,1348.7,1325.6,159.44K,-0.10%
07/24/13,1319.5,1347.5,1348.7,1312.7,182.16K,-1.14%
07/25/13,1328.8,1321.2,1337.5,1308.4,176.49K,0.70%
07/26/13,1321.5,1333.3,1340.5,1311.9,169.77K,-0.55%
07/29/13,1328.4,1333.6,1338.1,1322.6,134.36K,0.52%
07/30/13,1324.8,1328.2,1330.4,1317,126.11K,-0.27%
07/31/13,1313,1326.4,1339.7,1305.3,218.79K,-0.89%
08/01/13,1311.2,1323.4,1330.7,1306.6,157.37K,-0.14%
08/02/13,1310.5,1307.7,1318,1282.4,194.68K,-0.05%
08/05/13,1302.4,1312.2,1320.3,1296.7,97.86K,-0.62%
08/06/13,1282.5,1303.3,1306.4,1278.1,145.49K,-1.53%
08/07/13,1285.3,1281.2,1289,1271.8,122.05K,0.22%
08/08/13,1309.9,1285.9,1313.8,1282,147.83K,1.91%
08/09/13,1312.2,1311.4,1316.5,1304.1,96.81K,0.18%
08/12/13,1334.2,1313.5,1343.7,1313.5,141.63K,1.68%
08/13/13,1320.5,1336,1341,1317.8,146.21K,-1.03%
08/14/13,1333.4,1320.3,1335.8,1315.1,120.61K,0.98%
08/15/13,1360.9,1335.8,1369.6,1317.9,226.65K,2.06%
08/16/13,1371,1365.6,1379.2,1357,177.73K,0.74%
08/19/13,1365.7,1377.1,1384.1,1362,123.42K,-0.39%
08/20/13,1372.6,1364.9,1378,1351.6,137.48K,0.51%
08/21/13,1370.1,1371,1378.9,1359.2,150.24K,-0.18%
08/22/13,1370.8,1365.6,1381.4,1354.5,147.58K,0.05%
08/23/13,1395.8,1376.1,1399.9,1367.8,161.58K,1.82%
08/26/13,1393.1,1399,1407,1388.4,103.04K,-0.19%
08/27/13,1420.2,1404.8,1424,1395.2,160.39K,1.95%
08/28/13,1418.8,1416.1,1434,1413.2,167.02K,-0.10%
08/29/13,1412.9,1418.2,1418.6,1402.1,147.10K,-0.42%
08/30/13,1396.1,1396.1,1396.1,1396.1,,-1.19%
09/02/13,1412,1394,1416.4,1373.6,206.00K,1.14%
09/04/13,1390,1411.6,1415,1384.6,138.42K,-1.56%
09/05/13,1373,1391.2,1400,1364.7,175.23K,-1.22%
09/06/13,1386.5,1366.7,1393.6,1358.8,161.53K,0.98%
09/09/13,1386.7,1391.1,1395,1381.9,80.51K,0.01%
09/10/13,1364,1387.1,1391.4,1357.6,131.86K,-1.64%
09/11/13,1363.8,1364.2,1368.7,1356,100.13K,-0.01%
09/12/13,1330.6,1366.1,1366.2,1320.4,185.08K,-2.43%
09/13/13,1308.6,1322.7,1330.8,1304.6,170.25K,-1.65%
09/16/13,1317.8,1333.5,1336,1302.7,158.19K,0.70%
09/17/13,1309.4,1313.6,1324.7,1305.8,137.00K,-0.64%
09/18/13,1307.6,1309.5,1367.8,1291.5,243.78K,-0.14%
09/19/13,1369.3,1365,1375.4,1358.5,180.03K,4.72%
09/20/13,1332.5,1366.2,1368.4,1324.9,190.86K,-2.69%
09/23/13,1327,1327,1332,1313.4,139.64K,-0.41%
09/24/13,1316.3,1321.5,1329.4,1305.5,155.02K,-0.81%
09/25/13,1336.2,1323.5,1338.3,1316.6,145.96K,1.51%
09/26/13,1324.1,1333.1,1340,1319.2,159.10K,-0.91%
09/27/13,1339.2,1323.7,1345.2,1320,133.97K,1.14%
09/30/13,1327,1343.5,1353.8,1322,119.08K,-0.91%
10/01/13,1286.1,1328.2,1337.8,1282.4,212.83K,-3.08%
10/02/13,1320.7,1287.5,1324.2,1276.9,176.12K,2.69%
10/03/13,1317.6,1316.5,1322.8,1302,129.12K,-0.23%
10/04/13,1309.9,1317.4,1326,1305.1,107.57K,-0.58%
10/07/13,1325.1,1312.3,1329.5,1307.9,95.95K,1.16%
10/08/13,1324.6,1323,1330.8,1315.4,123.18K,-0.04%
10/09/13,1307.2,1319.6,1323.3,1294.6,158.40K,-1.31%
10/10/13,1296.9,1307,1312,1281,141.17K,-0.79%
10/11/13,1268.2,1286.4,1294.8,1259.6,186.26K,-2.21%
10/14/13,1276.6,1275.5,1291.6,1268.4,110.18K,0.66%
10/15/13,1273.2,1273.6,1287.7,1251,204.03K,-0.27%
10/16/13,1282.3,1281.4,1289.2,1268.6,165.64K,0.71%
10/17/13,1323,1281.4,1324.2,1273.7,216.15K,3.17%
10/18/13,1314.6,1318.8,1328.9,1311.2,104.10K,-0.63%
10/21/13,1315.8,1316,1323.9,1312,74.39K,0.09%
10/22/13,1342.6,1315.5,1344.7,1309.5,159.79K,2.04%
10/23/13,1334,1340.1,1342.2,1328.5,99.06K,-0.64%
10/24/13,1350.3,1332.5,1352.3,1330.2,138.23K,1.22%
10/25/13,1352.5,1346.9,1356.4,1335.3,120.21K,0.16%
10/28/13,1352.2,1352.7,1361.8,1346.1,118.92K,-0.02%
10/29/13,1345.5,1352.6,1360.4,1339.8,127.17K,-0.50%
10/30/13,1349.3,1344.6,1359.6,1334.5,156.60K,0.28%
10/31/13,1323.7,1341.7,1343,1318.7,151.97K,-1.90%
11/01/13,1313.2,1323.1,1327.3,1305.6,136.96K,-0.79%
11/04/13,1314.7,1313,1322.4,1310.8,78.54K,0.11%
11/05/13,1308.1,1313.9,1320.6,1305.2,99.66K,-0.50%
11/06/13,1317.8,1312.3,1322,1308.9,97.11K,0.74%
11/07/13,1308.5,1317.5,1326,1296,188.11K,-0.71%
11/08/13,1284.6,1307.8,1313.4,1280.5,182.70K,-1.83%
11/11/13,1281.1,1288.3,1288.8,1278.1,98.95K,-0.27%
11/12/13,1271.2,1281.4,1285.4,1260.5,146.54K,-0.77%
11/13/13,1268.4,1265.3,1283.7,1265,133.47K,-0.22%
11/14/13,1286.3,1281.4,1293.8,1277.3,159.30K,1.41%
11/15/13,1287.4,1286.8,1290.8,1279.6,93.19K,0.09%
11/18/13,1272.3,1288.9,1289.2,1269.2,112.20K,-1.17%
11/19/13,1273.5,1275,1278.2,1268,105.15K,0.09%
11/20/13,1258,1274.5,1275.7,1240.2,224.19K,-1.22%
11/21/13,1243.6,1241.8,1250,1235.8,197.77K,-1.14%
11/22/13,1244.1,1242.3,1248.3,1240.3,135.22K,0.04%
11/25/13,1241.2,1241.6,1254,1225.7,195.44K,-0.23%
11/26/13,1241.4,1250.9,1257.8,1239.2,178.42K,0.02%
11/27/13,1237.9,1241.1,1254.8,1235.5,154.82K,-0.28%
11/28/13,1250.4,1237.9,1254.5,1234.1,113.09K,1.01%
12/02/13,1221.9,1250.6,1251.2,1217.1,146.10K,-2.28%
12/03/13,1220.8,1219.5,1225.8,1214.6,118.42K,-0.09%
12/04/13,1247.2,1223,1251.5,1210.8,182.24K,2.16%
12/05/13,1231.9,1243.1,1243.2,1216.3,154.23K,-1.23%
12/06/13,1229,1225,1245,1210.1,174.95K,-0.24%
12/09/13,1234.2,1229.9,1242.6,1224.6,77.73K,0.42%
12/10/13,1261.1,1239.5,1267.5,1237.4,148.58K,2.18%
12/11/13,1257.2,1261,1263.2,1250.6,120.45K,-0.31%
12/12/13,1224.9,1252.3,1256.5,1222.6,153.61K,-2.57%
12/13/13,1234.6,1226.1,1238.2,1219.5,113.54K,0.79%
12/16/13,1244.4,1237.3,1251.7,1227.2,121.81K,0.79%
12/17/13,1230.1,1239.5,1247.6,1226.5,134.93K,-1.15%
12/18/13,1235,1230.3,1244,1215.2,160.63K,0.40%
12/19/13,1193.6,1217.8,1226,1186,206.50K,-3.35%
12/20/13,1203.7,1188.8,1206.9,1188,138.71K,0.85%
12/23/13,1197,1202.5,1205.6,1191.8,84.98K,-0.56%
12/24/13,1203.3,1197.8,1205.1,1195.5,43.49K,0.53%
12/26/13,1212.3,1203.8,1215.4,1200.5,54.65K,0.75%
12/27/13,1214,1210.9,1218.9,1208.5,83.76K,0.14%
12/30/13,1203.8,1213.8,1215.8,1193.3,79.94K,-0.84%
12/31/13,1202.3,1197.4,1214,1181.4,123.14K,-0.12%
01/02/14,1225.2,1204.5,1230.8,1202.5,136.92K,1.90%
01/03/14,1238.6,1222.3,1239.6,1221.3,114.98K,1.09%
01/06/14,1238,1237,1247.7,1212.6,152.19K,-0.05%
01/07/14,1229.6,1237,1244.7,1224.2,128.64K,-0.68%
01/08/14,1225.5,1231,1231.8,1217.7,157.11K,-0.33%
01/09/14,1229.4,1224.9,1230.9,1222.8,123.28K,0.32%
01/10/14,1246.9,1227.1,1248.5,1226.6,161.26K,1.42%
01/13/14,1251.1,1247.7,1255.3,1243,116.65K,0.34%
01/14/14,1245.4,1252.7,1254.9,1241.1,138.19K,-0.46%
01/15/14,1238.3,1244.3,1244.6,1233.5,105.11K,-0.57%
01/16/14,1240.2,1241.8,1244.9,1235.8,111.67K,0.15%
01/17/14,1251.9,1241.7,1254.6,1237.3,112.72K,0.94%
01/20/14,1241.8,1252.5,1262,1235.1,174.69K,-0.81%
01/22/14,1238.6,1240.5,1243.5,1235.5,86.79K,-0.26%
01/23/14,1262.3,1235.8,1267,1230.8,209.35K,1.91%
01/24/14,1264.3,1263.7,1273.2,1256.8,161.72K,0.16%
01/27/14,1263.4,1270.1,1279.8,1251.9,167.22K,-0.07%
01/28/14,1250.8,1255.6,1262.3,1248.2,156.00K,-1.00%
01/29/14,1262.2,1255.9,1270.6,1248.5,137.03K,0.91%
01/30/14,1242.5,1267.2,1267.8,1237.5,163.62K,-1.56%
01/31/14,1239.8,1244,1254.8,1238.2,116.15K,-0.22%
02/03/14,1259.9,1242,1266.1,1240.4,124.75K,1.62%
02/04/14,1251.2,1257.9,1260.7,1246.8,93.15K,-0.69%
02/05/14,1256.9,1254.2,1274.5,1251.8,127.06K,0.46%
02/06/14,1257.2,1257.7,1267.5,1252.5,87.89K,0.02%
02/07/14,1262.9,1256.9,1272,1255.5,136.03K,0.45%
02/10/14,1274.7,1265.4,1277.8,1264.7,94.77K,0.93%
02/11/14,1289.8,1274.2,1294.4,1273.5,154.73K,1.18%
02/12/14,1295,1290.1,1296.4,1283.9,111.44K,0.40%
02/13/14,1300.1,1290.8,1303,1286.2,126.05K,0.39%
02/14/14,1318.6,1302.2,1321.5,1299.9,150.66K,1.42%
02/17/14,1324.4,1318.6,1332.4,1312.3,184.50K,0.44%
02/19/14,1320.4,1322,1323,1308.9,112.26K,-0.30%
02/20/14,1316.9,1311,1325.3,1307.1,129.02K,-0.27%
02/21/14,1323.6,1323,1328.8,1315.9,110.10K,0.51%
02/24/14,1338,1325.5,1339.2,1318.7,129.77K,1.09%
02/25/14,1342.7,1336.4,1343.8,1331.2,125.98K,0.35%
02/26/14,1328,1341.3,1345.6,1322.3,149.70K,-1.09%
02/27/14,1331.8,1329.5,1336.4,1324,120.17K,0.29%
02/28/14,1321.6,1331.3,1333.6,1319.3,132.78K,-0.77%
03/03/14,1350.3,1332.4,1355,1330.7,159.74K,2.17%
03/04/14,1337.9,1350,1352.9,1331.2,135.60K,-0.92%
03/05/14,1340.3,1334.8,1342,1332.7,97.11K,0.18%
03/06/14,1351.8,1337,1353.9,1331.3,142.47K,0.86%
03/07/14,1338.2,1350.7,1353.2,1326.6,178.47K,-1.01%
03/10/14,1341.5,1340.8,1344.9,1327.5,126.04K,0.25%
03/11/14,1346.7,1339.5,1353,1337.8,150.52K,0.39%
03/12/14,1370.5,1348.8,1371.3,1345.6,223.88K,1.77%
03/13/14,1372.4,1367.8,1375.7,1364.9,175.11K,0.14%
03/14/14,1379,1370.9,1388.4,1368.2,185.26K,0.48%
03/17/14,1372.9,1383.1,1392.6,1361.9,154.35K,-0.44%
03/18/14,1359,1367.1,1367.9,1351.1,157.50K,-1.01%
03/19/14,1341.3,1356.1,1360.2,1327.8,194.62K,-1.30%
03/20/14,1330.5,1331.7,1335.3,1320.8,167.02K,-0.81%
03/21/14,1336,1329.3,1343,1328,148.31K,0.41%
03/24/14,1311.2,1335,1335.7,1308.5,178.48K,-1.86%
03/25/14,1311.4,1309.7,1318,1306,158.35K,0.02%
03/26/14,1303.4,1312.1,1317.1,1299.3,151.50K,-0.61%
03/27/14,1294.7,1305.5,1307.6,1289.6,185.02K,-0.67%
03/28/14,1294.3,1292.3,1299.4,1286.1,171.32K,-0.03%
03/31/14,1283.8,1295,1299.3,1282.7,133.25K,-0.81%
04/01/14,1280,1284.6,1288.4,1277.4,112.92K,-0.30%
04/02/14,1290.8,1279.6,1294.9,1278.9,124.47K,0.84%
04/03/14,1284.6,1290.4,1294.2,1281.9,98.67K,-0.48%
04/04/14,1303.5,1286.6,1307.5,1284.4,145.50K,1.47%
04/07/14,1298.3,1304,1304.8,1295.8,80.28K,-0.40%
04/08/14,1309.1,1296.8,1314.7,1296.8,119.23K,0.83%
04/09/14,1305.9,1308.5,1315.5,1301.1,125.58K,-0.24%
04/10/14,1320.5,1311.9,1324.9,1311,126.71K,1.12%
04/11/14,1319,1318.1,1324.2,1314,91.86K,-0.11%
04/14/14,1327.5,1321,1331.4,1318.7,100.33K,0.64%
04/15/14,1300.3,1326.5,1328.4,1284.4,188.99K,-2.05%
04/16/14,1303.5,1303.2,1307.1,1293.5,117.47K,0.25%
04/17/14,1293.9,1302.1,1304.4,1292.8,95.71K,-0.74%
04/21/14,1288.5,1294.9,1302.5,1281.8,101.89K,-0.42%
04/22/14,1281.1,1290.3,1293.1,1275.8,118.73K,-0.57%
04/23/14,1284.6,1284,1289.1,1280.8,98.44K,0.27%
04/24/14,1290.6,1283.9,1299,1268.4,189.29K,0.47%
04/25/14,1300.8,1293.8,1305.2,1290.4,107.96K,0.79%
04/28/14,1299,1303.2,1306.6,1292.1,102.41K,-0.14%
04/29/14,1296.3,1296,1302,1286.1,103.82K,-0.21%
04/30/14,1295.9,1295.6,1298.4,1284.9,139.27K,-0.03%
05/01/14,1283.4,1291.9,1293,1277.3,115.44K,-0.96%
05/02/14,1302.9,1284.7,1304.9,1272,171.95K,1.52%
05/05/14,1309.3,1300.9,1315.8,1299.7,115.63K,0.49%
05/06/14,1308.6,1309.7,1314.3,1304.4,103.41K,-0.05%
05/07/14,1288.9,1307.9,1315,1286.6,173.80K,-1.51%
05/08/14,1287.7,1289.8,1295.5,1284.8,118.11K,-0.09%
05/09/14,1287.6,1289.6,1294.5,1285.5,110.47K,-0.01%
05/12/14,1295.8,1289.8,1304.5,1277.7,130.81K,0.64%
05/13/14,1294.8,1296,1299,1289.1,120.87K,-0.08%
05/14/14,1305.9,1293.9,1309.2,1291.6,120.33K,0.86%
05/15/14,1293.6,1305.5,1307.3,1290.9,147.39K,-0.94%
05/16/14,1293.4,1296.4,1298.3,1287.7,116.84K,-0.02%
05/19/14,1293.8,1293,1305.7,1289.5,108.50K,0.03%
05/20/14,1294.6,1293,1297.2,1286,129.49K,0.06%
05/21/14,1288.1,1294.2,1296.3,1282.9,126.01K,-0.50%
05/22/14,1295,1292,1304.1,1290.1,128.24K,0.54%
05/23/14,1291.7,1294.3,1295.7,1286.6,146.98K,-0.25%
05/26/14,1265.5,1293.6,1294.8,1263.2,252.10K,-2.03%
05/28/14,1259.3,1264,1267.3,1255.8,168.83K,-0.49%
05/29/14,1257.1,1258.9,1261.5,1251.4,140.23K,-0.17%
05/30/14,1246,1255.9,1260.6,1242.2,136.54K,-0.88%
06/02/14,1244,1250.5,1251,1241.1,91.40K,-0.16%
06/03/14,1244.5,1244.1,1247.9,1240.2,90.05K,0.04%
06/04/14,1244.3,1244.9,1249.5,1242.8,76.99K,-0.02%
06/05/14,1253.3,1244.3,1257.9,1241.2,125.57K,0.72%
06/06/14,1252.5,1253.7,1258.2,1245.7,112.94K,-0.06%
06/09/14,1253.9,1253,1257.3,1251.6,53.77K,0.11%
06/10/14,1260.1,1252.7,1263.8,1250.1,107.08K,0.49%
06/11/14,1261.2,1260.3,1265.5,1257.9,77.04K,0.09%
06/12/14,1274,1261.1,1275.1,1260,117.42K,1.01%
06/13/14,1274.1,1273.4,1278.1,1270.9,83.63K,0.01%
06/16/14,1275.3,1276.8,1285.1,1270.5,98.25K,0.09%
06/17/14,1272,1271.8,1273.5,1258,112.83K,-0.26%
06/18/14,1272.7,1272.1,1279.2,1266.5,87.91K,0.06%
06/19/14,1314.1,1278.2,1322,1276.2,237.99K,3.25%
06/20/14,1316.6,1320.3,1322.5,1307.1,167.79K,0.19%
06/23/14,1318.4,1314.9,1319.2,1310.4,109.39K,0.14%
06/24/14,1321.3,1318.1,1326.6,1314.5,123.88K,0.22%
06/25/14,1322.6,1318.9,1325.6,1305.4,136.62K,0.10%
06/26/14,1317,1318.7,1320.6,1306.8,134.79K,-0.42%
06/27/14,1320,1317.1,1323.1,1313.2,104.66K,0.23%
06/30/14,1322,1316.8,1330.4,1311,127.61K,0.15%
07/01/14,1326.6,1327.5,1334.9,1324,121.10K,0.35%
07/02/14,1330.9,1327.1,1333.2,1322.1,114.09K,0.32%
07/03/14,1320.6,1328.4,1329,1309.4,149.38K,-0.77%
07/04/14,1317,1321.4,1321.7,1312.1,113.07K,-0.27%
07/08/14,1316.5,1320.8,1325.7,1314.3,130.08K,-0.04%
07/09/14,1324.3,1320.4,1333.4,1318.7,163.18K,0.59%
07/10/14,1339.2,1325,1346.8,1325,179.49K,1.13%
07/11/14,1337.4,1336.5,1340.4,1334.6,97.17K,-0.13%
07/14/14,1306.7,1339.5,1340.9,1302.2,208.86K,-2.30%
07/15/14,1297.1,1309.1,1314.4,1292.6,175.88K,-0.73%
07/16/14,1299.8,1295.2,1304.2,1293.5,119.72K,0.21%
07/17/14,1316.9,1300.3,1325.9,1298.1,176.74K,1.32%
07/18/14,1309.4,1319.1,1325.5,1305,121.62K,-0.57%
07/21/14,1313.9,1311.3,1319,1307.9,85.37K,0.34%
07/22/14,1306.3,1312.4,1316.8,1302.2,127.49K,-0.58%
07/23/14,1304.7,1308,1311.8,1303.5,86.76K,-0.12%
07/24/14,1290.8,1304.3,1305.6,1287.5,178.77K,-1.07%
07/25/14,1303.3,1294.2,1308.9,1291,131.24K,0.97%
07/28/14,1303.3,1307.9,1309.4,1301.1,136.98K,0.00%
07/29/14,1298.3,1303.3,1312.1,1295.5,181.55K,-0.38%
07/30/14,1296.9,1300.5,1305.2,1293.2,130.87K,-0.11%
07/31/14,1282.8,1297,1298.8,1281.3,143.36K,-1.09%
08/01/14,1294.8,1284.2,1298.4,1281,144.99K,0.94%
08/04/14,1288.9,1295.4,1296.4,1287,67.87K,-0.46%
08/05/14,1285.3,1289.2,1295,1283.3,105.68K,-0.28%
08/06/14,1308.2,1288.9,1311,1288.5,160.37K,1.78%
08/07/14,1312.5,1306.6,1316.4,1303,122.43K,0.33%
08/08/14,1311,1314.5,1324.3,1305.7,147.90K,-0.11%
08/11/14,1310.5,1310.4,1312.9,1306.4,63.07K,-0.04%
08/12/14,1310.6,1309.2,1319.3,1306.8,98.61K,0.01%
08/13/14,1314.5,1309.6,1316.4,1306,98.47K,0.30%
08/14/14,1315.7,1313.4,1321.8,1310,103.42K,0.09%
08/15/14,1306.2,1313.4,1316.5,1293,192.11K,-0.72%
08/18/14,1299.3,1304.2,1304.9,1296.5,76.11K,-0.53%
08/19/14,1296.7,1298.6,1303.7,1294.7,78.24K,-0.20%
08/20/14,1295.2,1297.2,1299.3,1288.7,83.30K,-0.12%
08/21/14,1275.4,1291.9,1292,1273.4,145.35K,-1.53%
08/22/14,1280.2,1278.2,1283.9,1274.6,91.73K,0.38%
08/25/14,1278.9,1280.8,1281.6,1275,53.71K,-0.10%
08/26/14,1285.2,1277.4,1291.9,1275.7,103.85K,0.49%
08/27/14,1283.4,1281.6,1288.2,1280.9,67.24K,-0.14%
08/28/14,1290.4,1283.7,1297.6,1283,110.17K,0.55%
08/29/14,1287.4,1290.4,1292.5,1284.1,76.39K,-0.23%
09/01/14,1265,1288.5,1290.9,1263.1,190.58K,-1.74%
09/03/14,1270.3,1266.7,1272.4,1261.9,107.91K,0.42%
09/04/14,1266.5,1269.8,1279.2,1261.3,151.58K,-0.30%
09/05/14,1267.3,1261.7,1274.8,1258,106.17K,0.06%
09/08/14,1254.3,1269.5,1272.6,1252.1,112.68K,-1.03%
09/09/14,1248.5,1257.1,1258.9,1248.1,128.25K,-0.46%
09/10/14,1245.3,1256.2,1258.5,1244.5,140.72K,-0.26%
09/11/14,1239,1249.8,1251,1235.3,160.68K,-0.51%
09/12/14,1231.5,1240.9,1242.3,1228.1,140.80K,-0.61%
09/15/14,1235.1,1228.3,1239.2,1226.3,100.04K,0.29%
09/16/14,1236.7,1233.2,1243.2,1232.2,123.28K,0.13%
09/17/14,1235.9,1235.3,1240.5,1222,132.08K,-0.06%
